  QueueTimes | ServiceTimes | SojournTimes
    1223.234 |        1.235 |     1224.469
    1223.562 |        1.260 |     1224.823
    1225.884 |        1.241 |     1227.124
    1227.489 |        1.255 |     1228.745
    1227.965 |        1.240 |     1229.206
    1228.696 |        1.235 |     1229.931
    1229.919 |        1.296 |     1231.214
    1232.336 |        1.261 |     1233.597
    1234.133 |        1.276 |     1235.409
    1236.274 |        1.251 |     1237.525
    1238.703 |        1.237 |     1239.940
    1240.772 |        1.274 |     1242.045
    1240.771 |        1.234 |     1242.005
    1240.753 |        1.228 |     1241.982
    1242.104 |        1.246 |     1243.350
    1244.420 |        1.253 |     1245.673
    1246.529 |        1.232 |     1247.761
    1248.848 |        1.245 |     1250.092
    1250.889 |        1.239 |     1252.128
    1253.154 |        1.275 |     1254.429
    1255.183 |        1.232 |     1256.415
    1253.596 |        1.234 |     1254.830
    1254.406 |        1.419 |     1255.825
    1256.358 |        1.403 |     1257.761
    1258.783 |        1.372 |     1260.155
    1261.355 |        1.391 |     1262.746
    1264.048 |        1.383 |     1265.432
    1266.118 |        1.336 |     1267.454
    1268.518 |        1.260 |     1269.779
    1270.360 |        1.237 |     1271.598
    1271.656 |        1.262 |     1272.917
    1272.943 |        1.306 |     1274.249
    1275.360 |        1.255 |     1276.615
    1277.602 |        1.239 |     1278.841
    1277.712 |        1.230 |     1278.942
    1279.302 |        1.254 |     1280.555
    1280.357 |        1.276 |     1281.634
    1281.929 |        1.403 |     1283.331
    1283.858 |        1.402 |     1285.260
    1285.427 |        1.408 |     1286.835
    1286.848 |        1.376 |     1288.224
    1288.522 |        1.383 |     1289.905
    1287.587 |        1.398 |     1288.985
    1290.105 |        1.476 |     1291.581
    1292.654 |        1.445 |     1294.099
    1294.523 |        1.408 |     1295.932
    1296.771 |        1.377 |     1298.149
    1299.412 |        1.265 |     1300.677
    1301.437 |        1.257 |     1302.694
    1302.557 |        1.228 |     1303.785
    1303.312 |        1.234 |     1304.546
    1304.293 |        1.293 |     1305.586
    1306.628 |        1.383 |     1308.011
    1309.391 |        1.408 |     1310.800
    1311.676 |        1.405 |     1313.081
    1311.245 |        1.412 |     1312.657
    1311.946 |        1.336 |     1313.282
    1314.300 |        1.273 |     1315.573
    1315.869 |        1.240 |     1317.109
    1318.231 |        1.279 |     1319.510
    1320.159 |        1.235 |     1321.394
    1322.582 |        1.234 |     1323.816
    1322.715 |        1.238 |     1323.953
    1324.062 |        1.253 |     1325.315
    1320.822 |        1.256 |     1322.078
    1323.044 |        1.230 |     1324.274
    1325.063 |        1.227 |     1326.290
    1325.399 |        1.258 |     1326.657
    1326.506 |        1.232 |     1327.738
    1328.715 |        1.256 |     1329.972
    1329.952 |        1.228 |     1331.180
    1331.743 |        1.251 |     1332.994
    1333.725 |        1.264 |     1334.989
    1336.103 |        1.228 |     1337.331
    1337.723 |        1.237 |     1338.961
    1340.001 |        1.264 |     1341.266
    1339.524 |        1.229 |     1340.753
    1340.640 |        1.232 |     1341.872
    1342.684 |        1.222 |     1343.906
    1343.454 |        1.258 |     1344.712
    1345.515 |        1.257 |     1346.772
    1347.941 |        1.226 |     1349.167
    1350.243 |        1.232 |     1351.475
    1350.157 |        1.242 |     1351.400
    1352.130 |        1.224 |     1353.354
    1353.549 |        1.252 |     1354.801
    1351.708 |        1.233 |     1352.941
    1354.005 |        1.257 |     1355.262
    1355.892 |        1.218 |     1357.111
    1357.038 |        1.223 |     1358.261
    1358.449 |        1.223 |     1359.672
    1359.571 |        1.266 |     1360.837
    1361.575 |        1.235 |     1362.810
    1363.718 |        1.226 |     1364.944
    1365.101 |        1.230 |     1366.331
    1367.086 |        1.249 |     1368.336
    1368.993 |        1.238 |     1370.230
    1371.170 |        1.234 |     1372.404
    1373.500 |        1.225 |     1374.725
    1375.916 |        1.256 |     1377.172
    1376.714 |        1.244 |     1377.959
    1378.766 |        1.248 |     1380.014
    1380.444 |        1.240 |     1381.684
    1382.373 |        1.252 |     1383.625
    1384.647 |        1.226 |     1385.872
    1386.977 |        1.234 |     1388.211
    1389.002 |        1.253 |     1390.254
    1389.763 |        1.262 |     1391.025
    1391.902 |        1.232 |     1393.135
    1393.183 |        1.232 |     1394.415
    1395.512 |        1.234 |     1396.746
    1396.979 |        1.247 |     1398.226
    1398.901 |        1.254 |     1400.155
    1400.227 |        1.229 |     1401.456
    1402.513 |        1.287 |     1403.800
    1404.673 |        1.263 |     1405.935
    1406.784 |        1.229 |     1408.014
    1408.444 |        1.249 |     1409.692
    1409.779 |        1.224 |     1411.003
    1411.543 |        1.247 |     1412.790
    1413.413 |        1.233 |     1414.647
    1415.656 |        1.226 |     1416.882
    1417.200 |        1.262 |     1418.461
    1418.915 |        1.341 |     1420.256
    1421.327 |        1.382 |     1422.710
    1422.977 |        1.377 |     1424.354
    1425.301 |        1.388 |     1426.689
    1425.430 |        1.399 |     1426.828
    1427.552 |        1.392 |     1428.944
    1430.187 |        1.427 |     1431.614
    1432.697 |        1.388 |     1434.085
    1434.730 |        1.410 |     1436.140
    1435.461 |        1.389 |     1436.850
    1437.488 |        1.389 |     1438.877
    1439.880 |        1.382 |     1441.262
    1440.881 |        1.419 |     1442.300
    1441.640 |        1.373 |     1443.014
    1442.840 |        1.393 |     1444.233
    1445.085 |        1.405 |     1446.491
    1447.655 |        1.400 |     1449.055
    1447.494 |        1.380 |     1448.874
    1449.103 |        1.381 |     1450.484
    1451.643 |        1.374 |     1453.017
    1453.999 |        1.420 |     1455.419
    1456.435 |        1.388 |     1457.822
    1458.054 |        1.378 |     1459.432
    1459.464 |        1.372 |     1460.836
    1461.608 |        1.410 |     1463.018
    1459.179 |        1.376 |     1460.555
    1461.117 |        1.400 |     1462.517
    1463.438 |        1.384 |     1464.822
    1465.403 |        1.404 |     1466.807
    1466.858 |        1.375 |     1468.233
    1469.451 |        1.377 |     1470.828
    1470.585 |        1.406 |     1471.991
    1472.950 |        1.395 |     1474.345
    1473.739 |        1.379 |     1475.118
    1475.540 |        1.436 |     1476.976
    1478.270 |        1.382 |     1479.652
    1480.831 |        1.422 |     1482.253
    1482.775 |        1.387 |     1484.162
    1484.015 |        1.381 |     1485.396
    1486.547 |        1.431 |     1487.978
    1488.140 |        1.411 |     1489.552
    1490.565 |        1.377 |     1491.942
    1492.685 |        1.398 |     1494.082
    1494.735 |        1.397 |     1496.133
    1496.935 |        1.403 |     1498.338
    1498.869 |        1.373 |     1500.242
    1500.810 |        1.431 |     1502.241
    1503.260 |        1.416 |     1504.676
    1505.815 |        1.397 |     1507.212
    1508.456 |        1.378 |     1509.834
    1511.100 |        1.440 |     1512.540
    1512.832 |        1.383 |     1514.214
    1515.038 |        1.422 |     1516.460
    1517.510 |        1.383 |     1518.893
    1519.907 |        1.386 |     1521.293
    1522.556 |        1.374 |     1523.930
    1523.261 |        1.409 |     1524.671
    1525.826 |        1.413 |     1527.239
    1528.242 |        1.382 |     1529.624
    1530.932 |        1.386 |     1532.318
    1532.196 |        1.398 |     1533.594
    1534.850 |        1.389 |     1536.239
    1536.990 |        1.389 |     1538.379
    1538.580 |        1.397 |     1539.977
    1541.248 |        1.398 |     1542.646
    1543.905 |        1.401 |     1545.306
    1545.260 |        1.379 |     1546.639
    1547.696 |        1.377 |     1549.073
    1549.639 |        1.470 |     1551.109
    1549.348 |        1.421 |     1550.769
    1551.641 |        1.385 |     1553.025
    1554.313 |        1.380 |     1555.692
    1556.071 |        1.601 |     1557.672
    1556.866 |        1.450 |     1558.316
    1558.638 |        1.389 |     1560.027
    1559.207 |        1.390 |     1560.597
    1561.717 |        1.411 |     1563.128
    1564.083 |        1.380 |     1565.463
    1566.311 |        1.405 |     1567.716
    1565.820 |        1.449 |     1567.269
    1563.815 |        1.413 |     1565.228
    1565.921 |        1.389 |     1567.310
    1568.177 |        1.377 |     1569.554
    1569.082 |        1.374 |     1570.456
    1571.663 |        1.422 |     1573.085
    1573.546 |        1.384 |     1574.931
    1575.977 |        1.373 |     1577.350
    1577.917 |        1.380 |     1579.296
    1579.132 |        1.414 |     1580.546
    1581.045 |        1.401 |     1582.446
    1582.689 |        1.431 |     1584.119
    1584.696 |        1.391 |     1586.087
    1587.061 |        1.397 |     1588.459
    1588.278 |        1.377 |     1589.655
    1590.872 |        1.405 |     1592.277
    1592.241 |        1.373 |     1593.614
    1592.836 |        1.395 |     1594.231
    1593.130 |        1.378 |     1594.508
    1595.079 |        1.384 |     1596.464
    1597.259 |        1.374 |     1598.633
    1599.201 |        1.424 |     1600.625
    1601.905 |        1.399 |     1603.304
    1603.763 |        1.376 |     1605.139
    1605.409 |        1.386 |     1606.794
    1607.263 |        1.411 |     1608.674
    1609.159 |        1.437 |     1610.597
    1611.775 |        1.401 |     1613.176
    1613.905 |        1.381 |     1615.286
    1614.843 |        1.398 |     1616.240
    1615.989 |        1.389 |     1617.377
    1618.388 |        1.403 |     1619.790
    1619.702 |        1.380 |     1621.082
    1619.661 |        1.412 |     1621.073
    1622.268 |        1.391 |     1623.659
    1623.845 |        1.376 |     1625.221
    1626.003 |        1.399 |     1627.401
    1628.517 |        1.422 |     1629.939
    1630.671 |        1.380 |     1632.050
    1631.564 |        1.375 |     1632.939
    1633.679 |        1.533 |     1635.211
    1635.760 |        1.405 |     1637.165
    1637.599 |        1.398 |     1638.997
    1640.180 |        1.388 |     1641.568
    1642.824 |        1.414 |     1644.238
    1643.511 |        1.408 |     1644.919
    1644.037 |        1.388 |     1645.425
    1646.160 |        1.393 |     1647.554
    1647.270 |        1.392 |     1648.662
    1649.873 |        1.401 |     1651.274
    1651.272 |        1.387 |     1652.660
    1653.110 |        1.374 |     1654.484
    1655.547 |        1.407 |     1656.954
    1657.784 |        1.408 |     1659.192
    1660.455 |        1.367 |     1661.822
    1662.351 |        1.420 |     1663.770
    1664.766 |        1.388 |     1666.154
    1666.385 |        1.402 |     1667.787
    1668.760 |        1.394 |     1670.154
    1671.285 |        1.387 |     1672.672
    1673.444 |        1.379 |     1674.823
    1675.787 |        1.404 |     1677.191
    1677.695 |        1.385 |     1679.081
    1680.188 |        1.407 |     1681.595
    1680.941 |        1.378 |     1682.319
    1681.864 |        1.419 |     1683.283
    1683.771 |        1.421 |     1685.193
    1686.188 |        1.383 |     1687.571
    1687.735 |        1.398 |     1689.133
    1690.277 |        1.413 |     1691.690
    1692.359 |        1.393 |     1693.752
    1694.596 |        1.386 |     1695.982
    1696.842 |        1.388 |     1698.229
    1699.495 |        1.419 |     1700.914
    1701.520 |        1.387 |     1702.906
    1703.506 |        1.386 |     1704.893
    1705.712 |        1.370 |     1707.083
    1707.698 |        1.447 |     1709.145
    1709.642 |        1.389 |     1711.031
    1711.530 |        1.401 |     1712.931
    1713.813 |        1.377 |     1715.189
    1715.247 |        1.451 |     1716.698
    1717.834 |        1.482 |     1719.315
    1719.701 |        1.393 |     1721.094
    1721.940 |        1.413 |     1723.353
    1724.259 |        1.410 |     1725.669
    1724.966 |        1.373 |     1726.339
    1725.682 |        1.380 |     1727.062
    1727.787 |        1.391 |     1729.177
    1730.260 |        1.420 |     1731.680
    1732.544 |        1.380 |     1733.924
    1733.210 |        1.388 |     1734.598
    1733.865 |        1.377 |     1735.243
    1735.823 |        1.404 |     1737.228
    1735.972 |        1.384 |     1737.356
    1738.002 |        1.465 |     1739.467
    1739.544 |        1.242 |     1740.786
    1740.681 |        1.267 |     1741.948
    1742.453 |        1.234 |     1743.688
    1744.189 |        1.239 |     1745.428
    1746.452 |        1.254 |     1747.706
    1747.349 |        1.250 |     1748.599
    1748.625 |        1.241 |     1749.867
    1750.082 |        1.225 |     1751.307
    1752.085 |        1.232 |     1753.318
    1752.692 |        1.277 |     1753.970
    1755.027 |        1.241 |     1756.268
    1757.450 |        1.245 |     1758.695
    1759.560 |        1.237 |     1760.796
    1761.877 |        1.252 |     1763.128
    1763.520 |        1.259 |     1764.778
    1765.179 |        1.230 |     1766.408
    1766.203 |        1.242 |     1767.445
    1767.103 |        1.251 |     1768.354
    1769.380 |        1.233 |     1770.613
    1771.384 |        1.238 |     1772.622
    1773.606 |        1.245 |     1774.851
    1773.401 |        1.260 |     1774.661
    1773.259 |        1.232 |     1774.491
    1775.387 |        1.230 |     1776.617
    1774.271 |        1.236 |     1775.507
    1776.041 |        1.265 |     1777.305
    1778.331 |        1.231 |     1779.562
    1779.141 |        1.235 |     1780.375
    1781.305 |        1.231 |     1782.536
    1782.351 |        1.258 |     1783.608
    1783.123 |        1.247 |     1784.371
    1783.663 |        1.229 |     1784.892
    1784.276 |        1.237 |     1785.513
    1785.742 |        1.250 |     1786.992
    1786.413 |        1.238 |     1787.650
    1788.479 |        1.229 |     1789.708
    1790.712 |        1.273 |     1791.985
    1791.233 |        1.253 |     1792.487
    1792.160 |        1.227 |     1793.388
    1794.498 |        1.238 |     1795.736
    1796.760 |        1.233 |     1797.993
    1797.203 |        1.272 |     1798.475
    1797.012 |        1.375 |     1798.387
    1799.424 |        1.242 |     1800.666
    1801.204 |        1.239 |     1802.443
    1800.247 |        1.251 |     1801.497
    1802.458 |        1.253 |     1803.710
    1804.560 |        1.241 |     1805.801
    1806.567 |        1.383 |     1807.951
    1809.182 |        1.403 |     1810.585
    1810.916 |        1.385 |     1812.300
    1812.245 |        1.393 |     1813.639
    1813.982 |        1.372 |     1815.354
    1815.036 |        1.402 |     1816.438
    1816.654 |        1.377 |     1818.031
    1818.909 |        1.438 |     1820.347
    1821.581 |        1.393 |     1822.974
    1823.890 |        1.424 |     1825.314
    1826.265 |        1.382 |     1827.647
    1828.859 |        1.406 |     1830.265
    1831.133 |        1.371 |     1832.504
    1832.855 |        1.398 |     1834.254
    1835.364 |        1.399 |     1836.763
    1837.694 |        1.369 |     1839.063
    1839.738 |        1.369 |     1841.107
    1840.184 |        1.408 |     1841.591
    1842.042 |        1.379 |     1843.421
    1843.312 |        1.387 |     1844.699
    1842.975 |        1.366 |     1844.341
    1844.847 |        1.409 |     1846.256
    1846.344 |        1.372 |     1847.716
    1848.834 |        1.374 |     1850.208
    1849.876 |        1.400 |     1851.276
    1849.926 |        1.394 |     1851.321
    1851.701 |        1.370 |     1853.071
    1854.195 |        1.383 |     1855.578
    1854.986 |        1.371 |     1856.357
    1855.021 |        1.417 |     1856.438
    1856.531 |        1.399 |     1857.930
    1859.029 |        1.382 |     1860.411
    1860.937 |        1.380 |     1862.317
    1862.682 |        1.406 |     1864.088
    1864.829 |        1.381 |     1866.211
    1866.602 |        1.395 |     1867.997
    1865.925 |        1.378 |     1867.303
    1867.191 |        1.398 |     1868.588
    1869.338 |        1.373 |     1870.710
    1871.659 |        1.388 |     1873.047
    1873.657 |        1.395 |     1875.052
    1876.106 |        1.402 |     1877.509
    1876.514 |        1.548 |     1878.063
    1878.095 |        1.395 |     1879.490
    1880.214 |        1.444 |     1881.658
    1882.075 |        1.412 |     1883.487
    1883.778 |        1.416 |     1885.193
    1885.542 |        1.379 |     1886.921
    1887.925 |        1.379 |     1889.304
    1889.563 |        1.408 |     1890.971
    1890.608 |        1.379 |     1891.987
    1893.173 |        1.431 |     1894.604
    1895.061 |        1.401 |     1896.461
    1897.405 |        1.404 |     1898.809
    1898.312 |        1.378 |     1899.690
    1900.934 |        1.391 |     1902.325
    1903.182 |        1.405 |     1904.587
    1904.773 |        1.418 |     1906.192
    1904.407 |        1.405 |     1905.812
    1904.784 |        1.403 |     1906.187
    1906.530 |        1.386 |     1907.917
    1908.817 |        1.439 |     1910.257
    1910.640 |        1.396 |     1912.036
    1912.899 |        1.398 |     1914.296
    1914.329 |        1.395 |     1915.724
    1914.998 |        1.413 |     1916.410
    1917.301 |        1.410 |     1918.711
    1919.809 |        1.415 |     1921.224
    1921.912 |        1.400 |     1923.313
    1923.189 |        1.409 |     1924.599
    1925.200 |        1.401 |     1926.601
    1926.569 |        1.404 |     1927.973
    1926.325 |        1.401 |     1927.727
    1926.953 |        1.407 |     1928.359
    1928.167 |        1.396 |     1929.563
    1928.958 |        1.383 |     1930.341
    1930.888 |        1.379 |     1932.267
    1932.243 |        1.448 |     1933.691
    1934.538 |        1.385 |     1935.923
    1936.344 |        1.380 |     1937.724
    1938.730 |        1.396 |     1940.125
    1941.036 |        1.470 |     1942.506
    1943.738 |        1.394 |     1945.133
    1946.242 |        1.402 |     1947.644
    1948.444 |        1.397 |     1949.841
    1950.593 |        1.420 |     1952.013
    1952.837 |        1.389 |     1954.226
    1954.651 |        1.389 |     1956.040
    1955.341 |        1.444 |     1956.786
    1958.267 |        1.415 |     1959.682
    1960.661 |        1.395 |     1962.056
    1963.242 |        1.392 |     1964.634
    1964.955 |        1.384 |     1966.340
    1966.862 |        1.446 |     1968.309
    1969.545 |        1.385 |     1970.931
    1969.263 |        1.379 |     1970.642
    1971.794 |        1.395 |     1973.190
    1974.375 |        1.411 |     1975.785
    1976.236 |        1.403 |     1977.639
    1977.985 |        1.426 |     1979.410
    1978.255 |        1.405 |     1979.660
    1979.493 |        1.404 |     1980.897
    1981.772 |        1.379 |     1983.151
    1983.519 |        1.454 |     1984.973
    1986.049 |        1.409 |     1987.459
    1988.479 |        1.408 |     1989.887
    1990.069 |        1.393 |     1991.462
    1991.036 |        1.386 |     1992.422
    1991.115 |        1.383 |     1992.497
    1992.026 |        1.431 |     1993.457
    1991.841 |        1.429 |     1993.270
    1992.810 |        1.388 |     1994.198
    1995.111 |        1.400 |     1996.512
    1997.699 |        1.409 |     1999.108
    1999.608 |        1.423 |     2001.031
    2001.115 |        1.398 |     2002.513
    2003.123 |        1.385 |     2004.508
    2005.623 |        1.396 |     2007.019
    2008.053 |        1.388 |     2009.441
    2009.660 |        1.386 |     2011.047
    2009.058 |        1.399 |     2010.457
    2007.181 |        1.435 |     2008.616
    2009.771 |        1.393 |     2011.163
    2012.195 |        1.383 |     2013.578
    2014.304 |        1.382 |     2015.686
    2015.378 |        1.447 |     2016.826
    2016.668 |        1.386 |     2018.053
    2017.943 |        1.378 |     2019.321
    2020.004 |        1.388 |     2021.392
    2022.277 |        1.414 |     2023.692
    2023.721 |        1.405 |     2025.126
    2026.037 |        1.391 |     2027.428
    2028.289 |        1.420 |     2029.709
    2030.511 |        1.415 |     2031.926
    2032.803 |        1.397 |     2034.201
    2034.995 |        1.558 |     2036.553
    2036.757 |        1.395 |     2038.152
    2039.455 |        1.403 |     2040.858
    2041.868 |        1.390 |     2043.258
    2043.389 |        1.404 |     2044.792
    2045.423 |        1.430 |     2046.853
    2048.116 |        1.444 |     2049.560
    2049.944 |        1.382 |     2051.326
    2051.927 |        1.431 |     2053.358
    2053.701 |        1.396 |     2055.097
    2055.831 |        1.407 |     2057.239
    2058.380 |        1.402 |     2059.781
    2060.321 |        1.395 |     2061.717
    2062.742 |        1.379 |     2064.121
    2063.355 |        1.415 |     2064.770
    2065.892 |        1.454 |     2067.346
    2065.971 |        1.417 |     2067.388
    2067.790 |        1.382 |     2069.172
    2069.744 |        1.410 |     2071.153
    2072.390 |        1.449 |     2073.839
    2073.466 |        1.388 |     2074.854
    2075.111 |        1.394 |     2076.505
    2077.300 |        1.437 |     2078.737
    2079.791 |        1.392 |     2081.183
    2079.321 |        1.383 |     2080.704
    2081.757 |        1.404 |     2083.161
    2084.005 |        1.444 |     2085.448
    2085.160 |        1.413 |     2086.573
    2087.718 |        1.394 |     2089.112
    2087.700 |        1.378 |     2089.078
    2087.677 |        1.437 |     2089.113
    2089.322 |        1.397 |     2090.719
    2091.367 |        1.399 |     2092.766
    2091.816 |        1.381 |     2093.196
    2091.501 |        1.400 |     2092.902
    2094.188 |        1.391 |     2095.580
    2096.533 |        1.378 |     2097.911
    2098.561 |        1.439 |     2100.000
    2100.966 |        1.429 |     2102.395
    2103.059 |        1.378 |     2104.437
    2105.385 |        1.380 |     2106.765
    2106.962 |        1.400 |     2108.362
    2108.256 |        1.410 |     2109.667
    2110.234 |        1.400 |     2111.634
    2112.636 |        1.386 |     2114.022
    2114.177 |        1.382 |     2115.559
    2115.866 |        1.402 |     2117.269
    2118.572 |        1.540 |     2120.112
    2121.004 |        1.449 |     2122.453
    2123.517 |        1.390 |     2124.907
    2122.879 |        1.404 |     2124.284
    2123.681 |        1.393 |     2125.074
    2125.403 |        1.379 |     2126.782
    2127.762 |        1.401 |     2129.163
    2129.178 |        1.408 |     2130.587
    2131.691 |        1.385 |     2133.076
    2134.360 |        1.388 |     2135.748
    2136.634 |        1.381 |     2138.015
    2138.754 |        1.422 |     2140.176
    2141.428 |        1.427 |     2142.856
    2144.179 |        1.392 |     2145.571
    2146.196 |        1.376 |     2147.571
    2144.821 |        1.453 |     2146.274
    2147.586 |        1.397 |     2148.983
    2148.944 |        1.408 |     2150.352
    2150.040 |        1.485 |     2151.525
    2151.743 |        1.443 |     2153.186
    2154.367 |        1.408 |     2155.775
    2156.966 |        1.383 |     2158.350
    2158.665 |        1.399 |     2160.065
    2161.016 |        1.415 |     2162.432
    2163.339 |        1.377 |     2164.716
    2164.954 |        1.379 |     2166.333
    2166.876 |        1.393 |     2168.269
    2168.761 |        1.425 |     2170.186
    2170.405 |        1.380 |     2171.784
    2171.543 |        1.396 |     2172.940
    2174.199 |        1.394 |     2175.592
    2176.283 |        1.409 |     2177.691
    2178.362 |        1.393 |     2179.755
    2180.615 |        1.409 |     2182.024
    2183.064 |        1.385 |     2184.449
    2183.596 |        1.400 |     2184.996
    2180.898 |        1.395 |     2182.293
    2183.187 |        1.375 |     2184.562
    2185.905 |        1.405 |     2187.310
    2188.122 |        1.415 |     2189.537
    2190.705 |        1.380 |     2192.085
    2193.197 |        1.423 |     2194.620
    2195.582 |        1.388 |     2196.969
    2198.121 |        1.419 |     2199.540
    2200.407 |        1.391 |     2201.798
    2202.445 |        1.403 |     2203.848
    2204.834 |        1.384 |     2206.217
    2206.683 |        1.409 |     2208.092
    2208.645 |        1.422 |     2210.067
    2210.503 |        1.381 |     2211.885
    2212.609 |        1.383 |     2213.991
    2214.567 |        1.414 |     2215.980
    2216.442 |        1.441 |     2217.883
    2217.311 |        1.386 |     2218.697
    2218.858 |        1.402 |     2220.260
    2220.690 |        1.431 |     2222.122
    2222.130 |        1.391 |     2223.521
    2224.817 |        1.382 |     2226.199
    2227.161 |        1.392 |     2228.553
    2229.324 |        1.456 |     2230.780
    2231.901 |        1.390 |     2233.291
    2233.191 |        1.388 |     2234.578
    2235.836 |        1.380 |     2237.216
    2238.125 |        1.452 |     2239.577
    2240.276 |        1.417 |     2241.693
    2241.561 |        1.377 |     2242.938
    2243.896 |        1.380 |     2245.276
    2246.381 |        1.439 |     2247.820
    2248.650 |        1.380 |     2250.029
    2250.499 |        1.377 |     2251.876
    2252.432 |        1.454 |     2253.887
    2251.878 |        1.422 |     2253.300
    2254.565 |        1.384 |     2255.950
    2253.541 |        1.379 |     2254.920
    2255.193 |        1.402 |     2256.595
    2257.899 |        1.423 |     2259.322
    2260.305 |        1.376 |     2261.681
    2262.740 |        1.384 |     2264.124
    2264.919 |        1.383 |     2266.302
    2267.363 |        1.404 |     2268.767
    2267.068 |        1.408 |     2268.476
    2269.751 |        1.420 |     2271.171
    2271.690 |        1.389 |     2273.079
    2273.321 |        1.412 |     2274.733
    2275.355 |        1.374 |     2276.729
    2277.148 |        1.416 |     2278.565
    2279.764 |        1.387 |     2281.150
    2280.760 |        1.401 |     2282.162
    2283.092 |        1.380 |     2284.472
    2284.386 |        1.405 |     2285.791
    2286.749 |        1.381 |     2288.131
    2288.471 |        1.420 |     2289.891
    2290.665 |        1.398 |     2292.062
    2291.922 |        1.531 |     2293.453
    2293.251 |        1.386 |     2294.637
    2295.792 |        1.417 |     2297.209
    2297.962 |        1.463 |     2299.425
    2299.671 |        1.382 |     2301.053
    2302.321 |        1.382 |     2303.703
    2304.938 |        1.409 |     2306.347
    2307.538 |        1.381 |     2308.919
    2309.522 |        1.394 |     2310.916
    2311.408 |        1.755 |     2313.163
    2311.621 |        1.478 |     2313.099
    2313.289 |        1.388 |     2314.676
    2314.080 |        1.378 |     2315.458
    2316.528 |        1.396 |     2317.924
    2317.856 |        1.429 |     2319.285
    2320.572 |        1.385 |     2321.956
    2319.951 |        1.389 |     2321.340
    2321.989 |        1.384 |     2323.373
    2324.183 |        1.404 |     2325.587
    2326.369 |        1.410 |     2327.780
    2328.163 |        1.373 |     2329.536
    2330.192 |        1.424 |     2331.616
    2330.845 |        1.422 |     2332.267
    2331.711 |        1.379 |     2333.090
    2333.399 |        1.397 |     2334.796
    2335.040 |        1.392 |     2336.432
    2337.011 |        1.405 |     2338.416
    2339.654 |        1.377 |     2341.032
    2338.548 |        1.398 |     2339.945
    2341.091 |        1.400 |     2342.490
    2343.706 |        1.404 |     2345.111
    2346.015 |        1.387 |     2347.402
    2348.434 |        1.432 |     2349.867
    2350.792 |        1.376 |     2352.168
    2352.865 |        1.405 |     2354.270
    2355.008 |        1.411 |     2356.419
    2352.783 |        1.381 |     2354.164
    2354.030 |        1.382 |     2355.412
    2356.714 |        1.405 |     2358.119
    2359.392 |        1.416 |     2360.808
    2362.106 |        1.404 |     2363.510
    2362.639 |        1.430 |     2364.069
    2364.308 |        1.415 |     2365.723
    2365.547 |        1.393 |     2366.939
    2366.444 |        1.391 |     2367.835
    2368.894 |        1.397 |     2370.291
    2371.454 |        1.444 |     2372.898
    2373.625 |        1.540 |     2375.164
    2376.194 |        1.380 |     2377.574
    2375.963 |        1.380 |     2377.343
    2377.949 |        1.423 |     2379.372
    2379.167 |        1.412 |     2380.579
    2381.153 |        1.385 |     2382.538
    2382.516 |        1.377 |     2383.894
    2385.180 |        1.426 |     2386.606
    2387.410 |        1.381 |     2388.791
    2386.820 |        1.459 |     2388.279
    2387.147 |        1.400 |     2388.547
    2386.561 |        1.419 |     2387.980
    2387.708 |        1.387 |     2389.094
    2390.317 |        1.388 |     2391.706
    2392.178 |        1.449 |     2393.627
    2394.457 |        1.412 |     2395.869
    2397.067 |        1.393 |     2398.461
    2396.254 |        1.383 |     2397.637
    2398.966 |        1.425 |     2400.390
    2401.018 |        1.433 |     2402.452
    2402.239 |        1.387 |     2403.626
    2404.329 |        1.381 |     2405.710
    2406.854 |        1.393 |     2408.247
    2409.468 |        1.417 |     2410.884
    2411.387 |        1.383 |     2412.770
    2413.423 |        1.411 |     2414.835
    2415.075 |        1.388 |     2416.463
    2416.641 |        1.408 |     2418.048
    2418.856 |        1.379 |     2420.236
    2421.249 |        1.424 |     2422.673
    2422.930 |        1.407 |     2424.336
    2424.934 |        1.408 |     2426.343
    2427.548 |        1.397 |     2428.944
    2429.327 |        1.404 |     2430.730
    2429.537 |        1.388 |     2430.925
    2432.016 |        1.435 |     2433.451
    2434.377 |        1.431 |     2435.807
    2437.070 |        1.393 |     2438.464
    2439.512 |        1.396 |     2440.908
    2442.224 |        1.422 |     2443.647
    2443.278 |        1.413 |     2444.692
    2444.242 |        1.395 |     2445.637
    2446.266 |        1.393 |     2447.660
    2448.014 |        1.468 |     2449.482
    2448.991 |        1.395 |     2450.386
    2451.417 |        1.402 |     2452.818
    2453.769 |        1.404 |     2455.174
    2456.012 |        1.467 |     2457.479
    2457.358 |        1.405 |     2458.763
    2459.986 |        1.392 |     2461.377
    2462.409 |        1.390 |     2463.799
    2462.262 |        1.446 |     2463.708
    2464.824 |        1.380 |     2466.203
    2467.405 |        1.386 |     2468.791
    2469.854 |        1.442 |     2471.296
    2471.424 |        1.432 |     2472.856
    2472.370 |        1.404 |     2473.774
    2474.517 |        1.384 |     2475.901
    2477.062 |        1.444 |     2478.506
    2478.453 |        1.419 |     2479.872
    2480.917 |        1.390 |     2482.308
    2482.836 |        1.398 |     2484.234
    2484.941 |        1.439 |     2486.379
    2487.507 |        1.415 |     2488.922
    2488.019 |        1.414 |     2489.433
    2490.271 |        1.472 |     2491.743
    2492.341 |        1.405 |     2493.745
