  QueueTimes | ServiceTimes | SojournTimes
    1286.538 |        0.851 |     1287.389
    1286.187 |        3.149 |     1289.336
    1288.638 |        3.517 |     1292.155
    1291.696 |        1.765 |     1293.462
    1293.556 |        0.865 |     1294.421
    1292.228 |        3.053 |     1295.281
    1291.384 |        2.717 |     1294.102
    1292.665 |        5.473 |     1298.138
    1293.107 |        0.866 |     1293.973
    1292.554 |        0.803 |     1293.357
    1292.829 |        5.465 |     1298.294
    1294.981 |        0.766 |     1295.747
    1294.545 |        0.822 |     1295.367
    1293.934 |        1.140 |     1295.073
    1294.341 |        3.367 |     1297.708
    1297.310 |        0.678 |     1297.988
    1294.292 |        0.544 |     1294.836
    1294.364 |        1.438 |     1295.801
    1292.643 |        1.266 |     1293.909
    1293.828 |        0.486 |     1294.314
    1292.990 |        0.861 |     1293.852
    1289.431 |        0.465 |     1289.896
    1288.211 |        1.255 |     1289.466
    1280.514 |        0.390 |     1280.904
    1278.980 |        0.795 |     1279.775
    1277.323 |        0.467 |     1277.790
    1276.914 |        0.999 |     1277.913
    1277.212 |        0.479 |     1277.692
    1276.393 |        0.414 |     1276.806
    1275.744 |        0.869 |     1276.614
    1273.216 |        0.454 |     1273.669
    1272.185 |        1.187 |     1273.372
    1269.917 |        0.413 |     1270.330
    1270.308 |        1.719 |     1272.027
    1269.634 |        0.669 |     1270.303
    1269.320 |        0.926 |     1270.246
    1269.130 |        1.997 |     1271.127
    1271.307 |        1.214 |     1272.521
    1270.709 |        0.436 |     1271.145
    1270.691 |        1.311 |     1272.002
    1271.481 |        1.967 |     1273.448
    1272.018 |        0.841 |     1272.859
    1271.753 |        1.220 |     1272.973
    1269.212 |        0.468 |     1269.680
    1267.807 |        1.262 |     1269.069
    1263.596 |        0.512 |     1264.108
    1263.422 |        0.573 |     1263.995
    1262.840 |        0.421 |     1263.261
    1263.072 |        1.016 |     1264.088
    1259.553 |        1.749 |     1261.302
    1256.864 |        0.432 |     1257.295
    1254.412 |        0.998 |     1255.410
    1251.516 |        0.378 |     1251.894
    1251.013 |        1.118 |     1252.130
    1251.634 |        0.482 |     1252.116
    1250.600 |        2.141 |     1252.740
    1247.747 |        0.576 |     1248.323
    1248.007 |        0.495 |     1248.502
    1248.401 |        0.993 |     1249.394
    1246.637 |        0.753 |     1247.390
    1241.938 |        1.248 |     1243.185
    1243.165 |        0.384 |     1243.549
    1240.227 |        0.440 |     1240.668
    1239.385 |        0.870 |     1240.255
    1239.412 |        0.650 |     1240.063
    1236.031 |        0.826 |     1236.857
    1236.903 |        0.404 |     1237.307
    1236.313 |        2.470 |     1238.782
    1238.491 |        1.657 |     1240.148
    1234.801 |        2.080 |     1236.881
    1236.502 |        0.431 |     1236.933
    1234.435 |        1.165 |     1235.600
    1234.970 |        0.515 |     1235.485
    1232.640 |        0.954 |     1233.594
    1232.445 |        2.086 |     1234.532
    1234.192 |        1.072 |     1235.265
    1229.169 |        2.085 |     1231.255
    1228.992 |        2.407 |     1231.399
    1229.909 |        0.434 |     1230.343
    1229.939 |        0.600 |     1230.539
    1226.693 |        1.340 |     1228.033
    1226.457 |        0.466 |     1226.924
    1226.654 |        0.701 |     1227.355
    1226.209 |        0.383 |     1226.592
    1226.328 |        0.554 |     1226.882
    1221.712 |        0.700 |     1222.412
    1218.737 |        2.731 |     1221.467
    1218.943 |        0.504 |     1219.447
    1217.882 |        1.594 |     1219.476
    1217.439 |        0.763 |     1218.202
    1217.300 |        1.148 |     1218.448
    1216.057 |        0.431 |     1216.488
    1214.547 |        1.454 |     1216.001
    1214.144 |        2.533 |     1216.676
    1213.086 |        0.812 |     1213.898
    1211.984 |        0.857 |     1212.841
    1212.414 |        2.281 |     1214.695
    1213.668 |        0.861 |     1214.529
    1213.261 |        0.470 |     1213.731
    1212.044 |        0.461 |     1212.505
    1211.474 |        1.828 |     1213.303
    1211.466 |        2.388 |     1213.854
    1197.959 |        0.965 |     1198.924
    1198.440 |        0.445 |     1198.885
    1197.818 |        0.480 |     1198.298
    1196.561 |        0.853 |     1197.414
    1193.568 |        0.842 |     1194.410
    1193.673 |        0.570 |     1194.243
    1192.920 |        2.293 |     1195.213
    1192.074 |        0.405 |     1192.479
    1191.990 |        1.761 |     1193.750
    1192.550 |        0.907 |     1193.457
    1193.026 |        0.347 |     1193.373
    1189.116 |        0.677 |     1189.793
    1189.786 |        0.516 |     1190.303
    1183.415 |        0.389 |     1183.804
    1182.422 |        2.253 |     1184.675
    1181.435 |        1.429 |     1182.864
    1181.028 |        0.323 |     1181.351
    1181.132 |        1.673 |     1182.805
    1182.838 |        0.999 |     1183.837
    1179.820 |        1.190 |     1181.010
    1177.602 |        0.400 |     1178.002
    1178.060 |        0.528 |     1178.588
    1177.685 |        1.306 |     1178.991
    1178.583 |        1.923 |     1180.507
    1180.278 |        0.332 |     1180.610
    1180.340 |        0.858 |     1181.198
    1179.090 |        1.976 |     1181.066
    1177.146 |        0.840 |     1177.986
    1177.154 |        0.984 |     1178.139
    1177.653 |        3.097 |     1180.749
    1177.827 |        0.485 |     1178.312
    1178.072 |        2.047 |     1180.118
    1177.745 |        0.478 |     1178.223
    1178.189 |        0.587 |     1178.775
    1178.400 |        0.527 |     1178.927
    1176.601 |        0.870 |     1177.471
    1177.203 |        0.720 |     1177.923
    1176.603 |        0.332 |     1176.934
    1176.391 |        1.445 |     1177.836
    1174.412 |        0.422 |     1174.834
    1174.785 |        1.959 |     1176.743
    1176.524 |        0.780 |     1177.304
    1176.641 |        0.243 |     1176.884
    1172.981 |        0.460 |     1173.441
    1172.274 |        1.184 |     1173.457
    1170.658 |        0.707 |     1171.366
    1169.425 |        3.130 |     1172.555
    1169.539 |        0.846 |     1170.385
    1169.869 |        1.347 |     1171.217
    1167.577 |        0.683 |     1168.260
    1168.294 |        1.515 |     1169.809
    1166.284 |        0.548 |     1166.833
    1165.298 |        0.811 |     1166.109
    1161.601 |        0.582 |     1162.183
    1162.182 |        1.965 |     1164.148
    1160.440 |        0.926 |     1161.366
    1160.697 |        0.540 |     1161.237
    1160.040 |        0.716 |     1160.756
    1159.490 |        0.715 |     1160.206
    1160.057 |        0.824 |     1160.881
    1160.619 |        0.372 |     1160.991
    1159.960 |        0.388 |     1160.348
    1159.801 |        0.972 |     1160.772
    1154.685 |        1.023 |     1155.707
    1155.607 |        1.506 |     1157.113
    1153.769 |        0.950 |     1154.719
    1154.353 |        2.701 |     1157.054
    1153.952 |        0.957 |     1154.909
    1153.129 |        0.783 |     1153.912
    1153.839 |        1.233 |     1155.071
    1154.739 |        0.372 |     1155.112
    1155.030 |        0.872 |     1155.903
    1153.998 |        1.848 |     1155.847
    1151.443 |        1.424 |     1152.867
    1147.802 |        0.414 |     1148.216
    1144.329 |        0.563 |     1144.892
    1143.998 |        0.511 |     1144.510
    1141.170 |        0.969 |     1142.139
    1141.917 |        2.628 |     1144.545
    1144.470 |        0.584 |     1145.055
    1142.354 |        2.127 |     1144.481
    1144.064 |        1.278 |     1145.342
    1143.040 |        1.144 |     1144.184
    1143.491 |        2.584 |     1146.074
    1145.968 |        0.627 |     1146.596
    1145.919 |        0.483 |     1146.402
    1145.956 |        1.557 |     1147.513
    1147.506 |        0.880 |     1148.386
    1146.806 |        2.156 |     1148.961
    1148.776 |        0.892 |     1149.668
    1148.859 |        0.700 |     1149.559
    1148.814 |        0.836 |     1149.650
    1147.975 |        1.694 |     1149.669
    1145.544 |        0.547 |     1146.090
    1144.181 |        0.684 |     1144.866
    1142.791 |        0.333 |     1143.124
    1137.472 |        3.353 |     1140.825
    1139.976 |        0.498 |     1140.474
    1139.502 |        0.593 |     1140.094
    1139.827 |        1.340 |     1141.167
    1140.218 |        2.431 |     1142.649
    1141.172 |        1.269 |     1142.442
    1141.904 |        0.400 |     1142.304
    1134.676 |        0.789 |     1135.465
    1135.034 |        0.791 |     1135.825
    1133.743 |        1.256 |     1134.999
    1132.548 |        0.500 |     1133.048
    1132.819 |        0.398 |     1133.218
    1133.019 |        1.777 |     1134.796
    1134.425 |        0.977 |     1135.402
    1134.460 |        1.649 |     1136.109
    1134.479 |        2.087 |     1136.566
    1131.145 |        0.840 |     1131.984
    1130.934 |        2.037 |     1132.971
    1132.927 |        1.995 |     1134.922
    1134.882 |        0.492 |     1135.373
    1132.628 |        0.945 |     1133.574
    1132.290 |        0.665 |     1132.954
    1132.493 |        1.858 |     1134.351
    1134.356 |        0.738 |     1135.095
    1130.690 |        0.425 |     1131.116
    1131.020 |        2.102 |     1133.123
    1130.435 |        0.561 |     1130.996
    1128.734 |        1.323 |     1130.058
    1128.658 |        2.600 |     1131.258
    1123.945 |        1.532 |     1125.477
    1124.814 |        1.887 |     1126.701
    1126.306 |        0.388 |     1126.694
    1124.407 |        1.623 |     1126.030
    1124.178 |        0.451 |     1124.628
    1121.435 |        2.631 |     1124.066
    1123.394 |        0.730 |     1124.124
    1123.746 |        3.207 |     1126.952
    1126.555 |        1.285 |     1127.840
    1127.339 |        0.419 |     1127.759
    1123.782 |        1.219 |     1125.002
    1120.148 |        0.470 |     1120.618
    1117.843 |        0.551 |     1118.395
    1117.796 |        1.572 |     1119.368
    1119.028 |        0.420 |     1119.449
    1117.212 |        0.234 |     1117.446
    1115.721 |        1.046 |     1116.768
    1111.813 |        2.694 |     1114.507
    1112.947 |        0.495 |     1113.442
    1111.697 |        0.455 |     1112.151
    1111.808 |        0.433 |     1112.241
    1112.228 |        0.695 |     1112.923
    1111.690 |        0.450 |     1112.140
    1104.743 |        0.638 |     1105.381
    1104.432 |        0.741 |     1105.173
    1101.183 |        0.596 |     1101.780
    1101.325 |        0.417 |     1101.742
    1096.530 |        1.154 |     1097.684
    1085.902 |        1.101 |     1087.004
    1087.018 |        0.718 |     1087.736
    1080.774 |        1.571 |     1082.345
    1081.860 |        0.698 |     1082.558
    1081.293 |        2.106 |     1083.399
    1080.418 |        2.573 |     1082.991
    1082.567 |        2.411 |     1084.978
    1083.944 |        0.779 |     1084.723
    1083.615 |        0.430 |     1084.045
    1083.876 |        0.907 |     1084.783
    1084.314 |        1.253 |     1085.567
    1081.387 |        1.019 |     1082.406
    1080.074 |        0.841 |     1080.914
    1079.704 |        0.708 |     1080.412
    1076.486 |        1.122 |     1077.608
    1075.459 |        1.371 |     1076.831
    1074.386 |        1.150 |     1075.536
    1074.885 |        0.818 |     1075.703
    1075.282 |        0.679 |     1075.961
    1068.490 |        0.673 |     1069.163
    1066.358 |        1.808 |     1068.166
    1066.117 |        2.332 |     1068.449
    1068.215 |        3.096 |     1071.311
    1071.160 |        0.247 |     1071.407
    1070.556 |        0.632 |     1071.188
    1070.417 |        0.413 |     1070.830
    1070.637 |        0.818 |     1071.455
    1070.689 |        0.491 |     1071.180
    1067.157 |        0.649 |     1067.807
    1065.997 |        1.938 |     1067.935
    1067.825 |        1.320 |     1069.145
    1068.994 |        2.153 |     1071.148
    1064.525 |        0.394 |     1064.919
    1063.530 |        0.822 |     1064.352
    1059.457 |        0.484 |     1059.941
    1059.937 |        1.704 |     1061.641
    1061.300 |        0.557 |     1061.857
    1061.519 |        0.684 |     1062.203
    1061.126 |        0.394 |     1061.520
    1061.468 |        3.268 |     1064.737
    1064.643 |        0.492 |     1065.135
    1064.892 |        1.246 |     1066.138
    1064.125 |        1.439 |     1065.563
    1063.297 |        1.669 |     1064.967
    1064.823 |        1.215 |     1066.038
    1066.080 |        0.287 |     1066.367
    1065.203 |        1.969 |     1067.172
    1066.659 |        0.867 |     1067.526
    1065.527 |        0.448 |     1065.975
    1065.914 |        0.496 |     1066.409
    1065.980 |        1.379 |     1067.359
    1066.715 |        0.844 |     1067.559
    1066.878 |        2.960 |     1069.837
    1068.181 |        0.722 |     1068.903
    1068.939 |        1.425 |     1070.363
    1069.835 |        2.097 |     1071.932
    1070.675 |        0.968 |     1071.642
    1068.016 |        0.562 |     1068.577
    1062.689 |        0.467 |     1063.156
    1059.964 |        0.838 |     1060.802
    1060.478 |        0.928 |     1061.407
    1061.370 |        0.468 |     1061.838
    1061.407 |        0.542 |     1061.949
    1061.367 |        1.136 |     1062.504
    1058.663 |        0.420 |     1059.083
    1056.649 |        0.837 |     1057.486
    1057.076 |        0.533 |     1057.609
    1055.845 |        0.999 |     1056.844
    1056.001 |        0.866 |     1056.867
    1050.670 |        1.136 |     1051.807
    1051.629 |        0.517 |     1052.146
    1051.681 |        0.394 |     1052.074
    1050.542 |        2.182 |     1052.724
    1049.182 |        0.690 |     1049.873
    1049.893 |        0.437 |     1050.330
    1046.819 |        1.945 |     1048.763
    1047.420 |        2.048 |     1049.468
    1048.897 |        1.871 |     1050.768
    1047.410 |        0.560 |     1047.969
    1047.629 |        0.424 |     1048.053
    1046.583 |        0.498 |     1047.081
    1046.739 |        0.383 |     1047.122
    1046.188 |        2.331 |     1048.519
    1047.437 |        0.679 |     1048.116
    1046.487 |        1.846 |     1048.333
    1048.104 |        1.645 |     1049.750
    1048.147 |        1.751 |     1049.898
    1046.709 |        1.025 |     1047.735
    1045.212 |        0.523 |     1045.735
    1045.351 |        0.806 |     1046.157
    1044.889 |        1.141 |     1046.030
    1044.998 |        0.729 |     1045.726
    1044.728 |        0.889 |     1045.617
    1044.201 |        2.029 |     1046.230
    1044.490 |        0.645 |     1045.135
    1044.827 |        1.975 |     1046.803
    1042.926 |        0.373 |     1043.299
    1037.183 |        0.313 |     1037.496
    1033.436 |        1.326 |     1034.763
    1034.734 |        0.452 |     1035.186
    1033.656 |        2.081 |     1035.738
    1034.104 |        0.544 |     1034.648
    1033.232 |        0.448 |     1033.680
    1032.083 |        0.809 |     1032.892
    1032.041 |        0.676 |     1032.717
    1031.579 |        1.923 |     1033.502
    1028.905 |        0.752 |     1029.657
    1028.381 |        1.457 |     1029.837
    1021.375 |        2.333 |     1023.708
    1018.174 |        1.303 |     1019.477
    1014.246 |        0.369 |     1014.615
    1010.933 |        1.278 |     1012.210
    1007.359 |        1.402 |     1008.761
    1008.248 |        2.517 |     1010.764
    1008.424 |        0.582 |     1009.007
    1008.811 |        1.982 |     1010.793
    1010.648 |        2.143 |     1012.792
    1012.681 |        0.474 |     1013.156
    1012.283 |        2.213 |     1014.497
    1012.522 |        1.810 |     1014.332
    1013.128 |        0.740 |     1013.868
    1008.649 |        0.865 |     1009.514
    1008.736 |        0.539 |     1009.275
    1007.048 |        0.805 |     1007.853
    1005.861 |        0.407 |     1006.269
    1000.324 |        2.273 |     1002.597
    1002.614 |        0.482 |     1003.096
    1002.664 |        1.047 |     1003.711
    1001.470 |        0.405 |     1001.875
     998.559 |        1.222 |      999.781
     999.484 |        0.848 |     1000.332
    1000.038 |        0.835 |     1000.873
     999.202 |        1.626 |     1000.828
    1000.619 |        0.492 |     1001.111
     998.447 |        0.445 |      998.892
     989.221 |        0.561 |      989.781
     988.825 |        2.519 |      991.345
     985.083 |        0.643 |      985.726
     985.600 |        3.186 |      988.786
     987.136 |        0.668 |      987.804
     985.058 |        2.209 |      987.267
     986.971 |        0.606 |      987.577
     985.624 |        2.230 |      987.853
     986.508 |        0.488 |      986.996
     983.838 |        1.404 |      985.242
     984.946 |        0.544 |      985.490
     985.458 |        0.358 |      985.816
     981.085 |        1.124 |      982.209
     979.223 |        1.118 |      980.341
     979.832 |        0.510 |      980.342
     977.844 |        2.731 |      980.575
     977.872 |        0.469 |      978.340
     976.246 |        0.411 |      976.657
     976.490 |        1.182 |      977.672
     972.041 |        2.549 |      974.591
     965.931 |        3.021 |      968.953
     967.142 |        1.693 |      968.835
     960.411 |        1.097 |      961.508
     959.176 |        1.923 |      961.099
     957.240 |        0.507 |      957.747
     957.492 |        0.435 |      957.927
     957.472 |        0.540 |      958.012
     958.095 |        0.542 |      958.636
     952.731 |        0.768 |      953.499
     950.636 |        0.665 |      951.301
     949.814 |        0.546 |      950.360
     948.806 |        1.923 |      950.730
     950.646 |        3.112 |      953.758
     952.643 |        0.617 |      953.261
     946.617 |        0.775 |      947.392
     935.991 |        0.609 |      936.599
     936.561 |        0.425 |      936.986
     936.317 |        1.200 |      937.517
     934.299 |        0.737 |      935.036
     933.781 |        2.674 |      936.455
     936.546 |        0.463 |      937.008
     935.969 |        0.856 |      936.825
     936.361 |        0.411 |      936.772
     936.132 |        0.369 |      936.501
     934.617 |        0.677 |      935.294
     935.330 |        0.530 |      935.860
     934.318 |        0.464 |      934.782
     934.043 |        0.373 |      934.416
     931.721 |        2.074 |      933.795
     933.509 |        1.024 |      934.533
     933.227 |        0.579 |      933.806
     931.824 |        0.441 |      932.265
     927.336 |        0.936 |      928.272
     925.887 |        0.603 |      926.490
     924.521 |        1.434 |      925.955
     921.185 |        2.352 |      923.537
     922.957 |        0.621 |      923.579
     922.498 |        0.425 |      922.922
     922.644 |        2.987 |      925.632
     925.520 |        1.430 |      926.949
     926.232 |        0.366 |      926.598
     918.410 |        0.678 |      919.088
     917.494 |        0.585 |      918.079
     917.432 |        0.554 |      917.986
     917.176 |        0.451 |      917.627
     916.357 |        1.162 |      917.519
     915.356 |        0.937 |      916.294
     915.788 |        1.403 |      917.190
     917.020 |        1.303 |      918.323
     916.272 |        2.811 |      919.082
     918.416 |        2.946 |      921.362
     921.275 |        0.694 |      921.969
     921.531 |        0.412 |      921.943
     920.751 |        1.214 |      921.965
     922.022 |        0.724 |      922.746
     919.630 |        0.693 |      920.322
     918.114 |        0.866 |      918.980
     915.236 |        1.659 |      916.895
     915.653 |        0.489 |      916.142
     913.104 |        1.801 |      914.905
     912.684 |        1.336 |      914.020
     911.839 |        1.067 |      912.905
     905.299 |        1.393 |      906.692
     902.680 |        0.565 |      903.245
     903.149 |        1.281 |      904.430
     903.778 |        0.771 |      904.549
     904.040 |        0.476 |      904.516
     902.852 |        2.920 |      905.773
     905.564 |        1.779 |      907.343
     907.216 |        2.598 |      909.815
     906.459 |        0.339 |      906.797
     906.048 |        0.581 |      906.629
     906.300 |        0.684 |      906.984
     904.927 |        0.373 |      905.300
     904.525 |        0.394 |      904.919
     902.671 |        1.100 |      903.771
     903.396 |        1.077 |      904.473
     895.380 |        2.642 |      898.022
     896.408 |        0.647 |      897.055
     887.234 |        1.552 |      888.786
     883.910 |        0.422 |      884.332
     884.338 |        0.437 |      884.775
     884.268 |        2.111 |      886.379
     882.832 |        0.336 |      883.167
     881.896 |        2.620 |      884.516
     880.567 |        1.776 |      882.342
     881.704 |        2.545 |      884.249
     883.346 |        0.439 |      883.785
     883.148 |        1.243 |      884.390
     881.212 |        0.968 |      882.180
     881.449 |        0.369 |      881.818
     876.342 |        1.148 |      877.490
     872.476 |        1.740 |      874.216
     873.678 |        0.865 |      874.543
     866.292 |        0.512 |      866.804
     866.090 |        0.416 |      866.505
     865.635 |        2.023 |      867.658
     866.104 |        1.435 |      867.539
     867.269 |        0.417 |      867.686
     865.714 |        1.145 |      866.859
     865.832 |        0.988 |      866.820
     859.730 |        1.073 |      860.803
     860.611 |        0.719 |      861.331
     860.204 |        1.688 |      861.892
     860.713 |        1.104 |      861.817
     860.460 |        0.785 |      861.245
     860.992 |        2.465 |      863.457
     860.933 |        0.327 |      861.260
     859.287 |        0.753 |      860.040
     850.544 |        0.742 |      851.286
     846.074 |        0.739 |      846.813
     845.054 |        1.488 |      846.541
     843.010 |        0.677 |      843.687
     843.608 |        1.880 |      845.488
     842.580 |        1.277 |      843.857
     842.795 |        0.586 |      843.381
     843.310 |        0.595 |      843.905
     839.604 |        3.074 |      842.678
     835.851 |        0.544 |      836.395
     835.808 |        2.351 |      838.159
     835.706 |        2.742 |      838.449
     836.955 |        1.324 |      838.279
     837.041 |        1.064 |      838.105
     837.892 |        1.440 |      839.331
     836.056 |        0.726 |      836.782
     833.956 |        1.468 |      835.425
     835.430 |        0.372 |      835.802
     831.084 |        0.844 |      831.928
     830.528 |        0.470 |      830.998
     829.974 |        0.371 |      830.344
     827.507 |        0.436 |      827.942
     827.854 |        1.253 |      829.107
     825.608 |        0.455 |      826.063
     822.774 |        0.422 |      823.195
     821.384 |        0.427 |      821.811
     816.580 |        0.696 |      817.276
     808.153 |        0.650 |      808.802
     808.702 |        0.630 |      809.332
     808.802 |        0.875 |      809.677
     808.659 |        1.907 |      810.567
     808.582 |        0.553 |      809.134
     803.605 |        1.093 |      804.698
     802.870 |        2.695 |      805.564
     803.171 |        1.236 |      804.407
     804.339 |        0.529 |      804.868
     804.535 |        1.441 |      805.976
     802.311 |        0.718 |      803.029
     800.064 |        0.436 |      800.500
     799.204 |        2.313 |      801.517
     799.309 |        0.500 |      799.809
     796.252 |        0.584 |      796.836
     794.101 |        0.523 |      794.624
     792.771 |        1.144 |      793.914
     792.608 |        0.640 |      793.248
     792.672 |        2.376 |      795.048
     790.948 |        0.995 |      791.943
     791.439 |        0.471 |      791.910
     788.765 |        0.294 |      789.059
     785.388 |        0.433 |      785.821
     783.817 |        0.636 |      784.452
     784.216 |        1.507 |      785.723
     785.810 |        1.673 |      787.483
     787.290 |        0.395 |      787.685
     770.354 |        0.479 |      770.834
     770.710 |        0.288 |      770.998
     768.287 |        0.451 |      768.738
     765.902 |        0.363 |      766.265
     765.862 |        2.446 |      768.307
     768.074 |        2.463 |      770.537
     769.913 |        0.552 |      770.464
     766.098 |        1.337 |      767.436
     766.076 |        0.842 |      766.918
     766.085 |        1.899 |      767.984
     767.295 |        0.414 |      767.709
     767.440 |        0.984 |      768.425
     762.871 |        0.520 |      763.391
     761.810 |        2.412 |      764.222
     761.533 |        2.263 |      763.796
     755.731 |        0.403 |      756.135
     749.135 |        0.676 |      749.811
     746.528 |        2.430 |      748.958
     746.581 |        0.454 |      747.035
     742.888 |        2.629 |      745.517
     744.736 |        1.336 |      746.072
     744.308 |        0.427 |      744.735
     743.813 |        0.602 |      744.415
     743.052 |        2.769 |      745.821
     743.823 |        0.413 |      744.236
     744.182 |        1.067 |      745.249
     744.670 |        0.339 |      745.009
     743.642 |        2.516 |      746.158
     746.125 |        0.376 |      746.502
     745.438 |        2.726 |      748.164
     747.899 |        1.310 |      749.209
     748.913 |        2.065 |      750.979
     749.667 |        2.291 |      751.958
     751.985 |        0.528 |      752.513
     752.522 |        2.002 |      754.524
     753.629 |        0.969 |      754.598
     753.081 |        0.340 |      753.421
     748.888 |        0.663 |      749.551
     743.365 |        0.641 |      744.006
     741.949 |        0.878 |      742.827
     735.562 |        0.790 |      736.352
     734.970 |        1.946 |      736.916
     736.205 |        0.671 |      736.876
     736.921 |        0.353 |      737.274
     736.398 |        0.522 |      736.920
     734.848 |        0.399 |      735.247
     734.694 |        1.409 |      736.103
     735.821 |        1.841 |      737.662
     737.686 |        1.350 |      739.037
     734.091 |        0.713 |      734.804
     728.435 |        0.572 |      729.007
     727.449 |        1.707 |      729.156
     728.800 |        1.391 |      730.192
     727.520 |        0.711 |      728.231
     727.058 |        0.438 |      727.495
     725.663 |        0.374 |      726.037
     725.222 |        0.419 |      725.641
     723.815 |        1.326 |      725.141
     724.560 |        1.563 |      726.123
     723.827 |        0.788 |      724.615
     724.679 |        0.542 |      725.222
     723.658 |        0.968 |      724.626
     722.774 |        2.562 |      725.336
     725.029 |        1.764 |      726.793
     713.849 |        0.695 |      714.543
     714.107 |        0.451 |      714.558
     712.762 |        0.600 |      713.362
     713.450 |        0.395 |      713.845
     712.308 |        0.462 |      712.770
     711.772 |        0.430 |      712.202
     712.273 |        0.320 |      712.593
     704.887 |        0.809 |      705.696
     705.774 |        0.407 |      706.181
     699.972 |        0.432 |      700.404
     699.996 |        2.361 |      702.357
     701.007 |        0.437 |      701.444
     693.561 |        0.406 |      693.968
     688.911 |        0.525 |      689.437
     688.799 |        0.488 |      689.287
     689.098 |        0.459 |      689.557
     689.273 |        1.139 |      690.411
     689.494 |        0.881 |      690.376
     686.387 |        0.691 |      687.078
     685.825 |        0.356 |      686.181
     684.556 |        0.460 |      685.016
     683.910 |        1.495 |      685.405
     682.471 |        2.838 |      685.309
     684.423 |        0.412 |      684.835
     684.418 |        0.399 |      684.817
     684.417 |        1.360 |      685.778
     684.499 |        0.525 |      685.024
     684.795 |        0.419 |      685.215
     681.626 |        2.505 |      684.132
     684.170 |        1.914 |      686.084
     685.132 |        0.849 |      685.980
     684.497 |        0.580 |      685.077
     680.841 |        2.730 |      683.571
     677.726 |        2.397 |      680.124
     678.283 |        0.728 |      679.011
     677.160 |        0.435 |      677.595
     674.796 |        2.797 |      677.593
     675.971 |        1.059 |      677.030
     675.596 |        1.757 |      677.353
     676.560 |        1.476 |      678.035
     677.226 |        2.370 |      679.597
     678.132 |        0.709 |      678.841
     677.565 |        0.438 |      678.003
     676.831 |        3.063 |      679.893
     676.855 |        1.099 |      677.954
     677.853 |        0.577 |      678.430
     676.024 |        1.264 |      677.288
     676.960 |        0.413 |      677.374
     677.441 |        0.573 |      678.013
     676.794 |        2.535 |      679.329
     677.183 |        0.509 |      677.692
     673.644 |        0.536 |      674.180
     672.525 |        3.058 |      675.582
     675.677 |        1.967 |      677.644
     677.200 |        0.356 |      677.556
     675.899 |        1.369 |      677.268
     675.385 |        0.353 |      675.738
     674.427 |        1.637 |      676.064
     675.138 |        3.177 |      678.315
     673.828 |        1.540 |      675.368
     672.235 |        3.022 |      675.257
     672.620 |        0.812 |      673.432
     673.086 |        0.697 |      673.783
     673.236 |        0.478 |      673.713
     670.569 |        0.710 |      671.279
     670.991 |        0.572 |      671.563
     669.463 |        0.565 |      670.028
     669.751 |        0.914 |      670.665
     667.824 |        0.850 |      668.675
     663.001 |        0.439 |      663.441
     661.707 |        2.564 |      664.271
     664.119 |        1.468 |      665.587
     664.851 |        0.562 |      665.413
     663.832 |        0.566 |      664.398
     662.415 |        0.543 |      662.957
     662.073 |        1.613 |      663.687
     663.336 |        0.948 |      664.285
     664.370 |        1.963 |      666.332
     665.254 |        1.431 |      666.685
     666.494 |        1.424 |      667.918
     667.914 |        0.443 |      668.357
     666.690 |        0.717 |      667.407
     667.481 |        0.670 |      668.151
     667.065 |        1.280 |      668.345
     668.230 |        0.463 |      668.693
     666.081 |        0.494 |      666.574
     665.636 |        0.494 |      666.129
     663.439 |        0.484 |      663.923
     662.847 |        0.645 |      663.492
     655.894 |        0.561 |      656.455
     648.800 |        1.875 |      650.676
     647.271 |        2.997 |      650.269
     649.694 |        1.527 |      651.221
     647.318 |        0.385 |      647.702
     642.676 |        0.487 |      643.163
     641.470 |        1.541 |      643.011
     641.785 |        1.822 |      643.608
     643.199 |        0.375 |      643.574
     641.115 |        1.055 |      642.170
     642.020 |        0.729 |      642.749
     640.577 |        0.718 |      641.294
     639.798 |        0.681 |      640.479
     638.372 |        0.894 |      639.266
     636.708 |        1.017 |      637.724
     637.818 |        0.625 |      638.443
     638.143 |        0.650 |      638.794
