  QueueTimes | ServiceTimes | SojournTimes
       0.059 |        0.818 |        0.878
       0.617 |        0.910 |        1.526
       0.910 |        0.814 |        1.724
       0.057 |        0.816 |        0.873
       0.545 |        0.813 |        1.358
       0.125 |        0.834 |        0.959
       0.126 |        1.062 |        1.187
       0.241 |        0.798 |        1.040
       0.141 |        0.813 |        0.954
       0.069 |        1.078 |        1.147
       0.114 |        1.142 |        1.256
       0.886 |        1.213 |        2.099
       0.062 |        1.117 |        1.179
       0.060 |        1.200 |        1.259
       1.322 |        1.112 |        2.434
       0.059 |        0.914 |        0.973
       0.104 |        0.791 |        0.895
       0.125 |        1.076 |        1.201
       0.138 |        1.106 |        1.244
       0.114 |        1.142 |        1.256
       1.351 |        1.120 |        2.471
       0.124 |        1.378 |        1.502
       0.216 |        1.118 |        1.334
       0.237 |        1.112 |        1.349
       0.836 |        0.984 |        1.820
       0.107 |        0.831 |        0.938
       0.106 |        0.901 |        1.007
       0.579 |        0.815 |        1.394
       0.126 |        1.019 |        1.145
       0.067 |        0.853 |        0.920
       0.823 |        0.811 |        1.634
       0.142 |        0.993 |        1.135
       0.677 |        0.860 |        1.537
       0.126 |        0.925 |        1.051
       0.058 |        0.857 |        0.916
       0.823 |        0.854 |        1.676
       0.545 |        0.931 |        1.476
       1.488 |        0.853 |        2.341
       2.109 |        0.851 |        2.960
       2.241 |        0.852 |        3.093
       3.184 |        0.866 |        4.051
       3.378 |        0.807 |        4.185
       1.845 |        0.807 |        2.651
       0.107 |        0.830 |        0.937
       0.077 |        0.887 |        0.964
       0.065 |        0.833 |        0.898
       0.134 |        0.945 |        1.079
       1.081 |        1.036 |        2.118
       0.499 |        1.123 |        1.622
       1.523 |        1.054 |        2.577
       0.128 |        1.314 |        1.442
       0.147 |        1.060 |        1.207
       0.437 |        1.156 |        1.594
       0.121 |        0.813 |        0.934
       0.126 |        0.811 |        0.937
       0.059 |        0.813 |        0.871
       0.106 |        0.831 |        0.937
       0.944 |        0.813 |        1.758
       0.065 |        0.998 |        1.062
       0.127 |        1.014 |        1.141
       0.106 |        0.915 |        1.021
       0.717 |        0.816 |        1.533
       0.744 |        0.811 |        1.555
       0.437 |        0.810 |        1.247
       0.067 |        1.144 |        1.210
       0.119 |        0.896 |        1.016
       0.060 |        0.973 |        1.032
       0.151 |        1.118 |        1.270
       0.159 |        1.278 |        1.437
       0.795 |        1.118 |        1.913
       1.779 |        1.114 |        2.893
       2.189 |        1.211 |        3.400
       0.793 |        1.113 |        1.906
       0.813 |        1.111 |        1.924
       0.315 |        1.146 |        1.461
       0.491 |        1.117 |        1.608
       1.383 |        1.115 |        2.498
       2.056 |        1.173 |        3.229
       0.075 |        0.703 |        0.778
       0.772 |        0.697 |        1.469
       0.103 |        0.775 |        0.878
       0.057 |        0.684 |        0.741
       0.056 |        0.681 |        0.738
       0.055 |        0.680 |        0.735
       0.056 |        0.734 |        0.790
       0.854 |        0.680 |        1.534
       0.332 |        0.681 |        1.013
       0.057 |        0.885 |        0.942
       0.773 |        0.815 |        1.587
       0.999 |        0.813 |        1.812
       0.108 |        0.836 |        0.944
       0.064 |        1.059 |        1.123
       0.112 |        1.064 |        1.176
       0.155 |        1.239 |        1.394
       1.014 |        1.328 |        2.343
       0.703 |        1.448 |        2.151
       0.503 |        1.327 |        1.830
       0.137 |        1.482 |        1.619
       0.144 |        0.902 |        1.046
       0.307 |        0.821 |        1.127
       0.150 |        0.817 |        0.967
       0.511 |        0.815 |        1.325
       0.107 |        0.907 |        1.013
       0.118 |        0.996 |        1.115
       0.061 |        1.049 |        1.110
       1.145 |        1.157 |        2.302
       0.126 |        1.118 |        1.244
       0.111 |        1.244 |        1.355
       0.126 |        1.032 |        1.158
       0.124 |        1.001 |        1.126
       0.125 |        1.133 |        1.258
       0.619 |        1.084 |        1.703
       1.621 |        0.977 |        2.598
       2.621 |        1.047 |        3.668
       2.870 |        1.015 |        3.885
       0.128 |        1.150 |        1.279
       0.804 |        0.780 |        1.584
       1.320 |        0.777 |        2.097
       0.437 |        0.777 |        1.214
       0.121 |        0.797 |        0.919
       0.282 |        0.779 |        1.062
       0.122 |        0.957 |        1.079
       1.095 |        0.863 |        1.958
       2.018 |        0.873 |        2.891
       0.371 |        0.864 |        1.235
       0.143 |        1.227 |        1.370
       1.272 |        1.223 |        2.495
       2.538 |        1.179 |        3.717
       3.723 |        1.113 |        4.836
       4.111 |        1.123 |        5.234
       3.285 |        1.113 |        4.398
       1.832 |        1.112 |        2.945
       0.115 |        1.140 |        1.255
       1.352 |        1.116 |        2.468
       0.574 |        1.113 |        1.687
       0.819 |        0.946 |        1.765
       0.303 |        0.704 |        1.007
       0.058 |        0.706 |        0.764
       0.086 |        0.702 |        0.788
       0.125 |        0.842 |        0.967
       0.790 |        0.709 |        1.499
       0.113 |        0.870 |        0.983
       0.127 |        1.038 |        1.164
       0.059 |        1.051 |        1.110
       0.721 |        0.966 |        1.686
       0.124 |        0.964 |        1.088
       0.932 |        0.965 |        1.898
       0.150 |        1.209 |        1.359
       0.136 |        0.991 |        1.127
       0.129 |        1.290 |        1.419
       1.280 |        0.970 |        2.250
       0.027 |        0.967 |        0.994
       0.129 |        0.974 |        1.103
       0.822 |        0.966 |        1.788
       1.440 |        0.965 |        2.406
       1.992 |        0.966 |        2.958
       1.227 |        0.991 |        2.218
       0.128 |        1.046 |        1.173
       0.249 |        0.851 |        1.100
       0.681 |        0.774 |        1.455
       1.252 |        0.772 |        2.024
       1.474 |        0.768 |        2.242
       1.214 |        0.768 |        1.982
       2.005 |        0.836 |        2.841
       2.446 |        0.903 |        3.349
       0.111 |        0.932 |        1.042
       0.127 |        1.019 |        1.146
       0.365 |        0.912 |        1.276
       0.141 |        1.010 |        1.150
       0.126 |        1.068 |        1.194
       0.254 |        0.974 |        1.228
       0.143 |        1.258 |        1.400
       0.166 |        1.213 |        1.379
       0.136 |        1.230 |        1.366
       0.125 |        1.320 |        1.446
       0.065 |        1.036 |        1.101
       1.154 |        0.908 |        2.062
       1.554 |        0.982 |        2.536
       0.062 |        1.062 |        1.124
       0.107 |        0.929 |        1.036
       0.306 |        0.909 |        1.215
       0.263 |        0.907 |        1.170
       0.126 |        0.983 |        1.109
       0.228 |        0.814 |        1.042
       0.817 |        0.811 |        1.628
       0.059 |        0.816 |        0.875
       0.057 |        0.812 |        0.869
       0.061 |        0.831 |        0.893
       0.123 |        0.814 |        0.937
       0.522 |        0.833 |        1.354
       1.316 |        0.873 |        2.189
       0.135 |        0.883 |        1.018
       0.126 |        1.150 |        1.276
       0.117 |        1.048 |        1.165
       0.127 |        1.179 |        1.307
       0.113 |        1.146 |        1.259
       0.025 |        1.124 |        1.149
       0.127 |        0.995 |        1.122
       0.111 |        0.994 |        1.105
       0.060 |        0.975 |        1.035
       1.102 |        0.970 |        2.072
       0.127 |        1.142 |        1.269
       0.031 |        1.057 |        1.088
       1.048 |        0.971 |        2.019
       2.109 |        0.970 |        3.079
       1.601 |        0.968 |        2.568
       1.740 |        0.977 |        2.717
       1.716 |        0.969 |        2.684
       2.258 |        0.968 |        3.226
       0.130 |        0.940 |        1.070
       0.110 |        0.794 |        0.904
       0.063 |        0.797 |        0.860
       0.609 |        0.776 |        1.385
       1.072 |        0.771 |        1.844
       0.362 |        0.862 |        1.224
       0.112 |        1.167 |        1.278
       0.786 |        1.040 |        1.826
       0.018 |        1.035 |        1.053
       0.688 |        1.047 |        1.735
       0.060 |        1.107 |        1.166
       1.245 |        1.034 |        2.279
       1.309 |        1.143 |        2.452
       0.090 |        0.860 |        0.950
       0.627 |        0.811 |        1.438
       0.063 |        0.835 |        0.898
       0.601 |        0.811 |        1.413
       0.916 |        0.810 |        1.726
       1.345 |        0.812 |        2.157
       0.090 |        0.811 |        0.901
       0.303 |        0.820 |        1.123
       0.113 |        0.907 |        1.020
       0.108 |        0.835 |        0.943
       0.212 |        1.465 |        1.676
       0.126 |        1.369 |        1.495
       1.239 |        1.455 |        2.694
       1.689 |        1.321 |        3.010
       3.066 |        1.320 |        4.386
       4.204 |        1.221 |        5.426
       4.267 |        0.812 |        5.080
       1.098 |        0.889 |        1.987
       1.892 |        0.812 |        2.704
       0.125 |        0.843 |        0.968
       0.127 |        1.122 |        1.249
       0.175 |        0.894 |        1.070
       1.158 |        0.817 |        1.974
       0.144 |        0.922 |        1.066
       0.128 |        0.874 |        1.002
       0.432 |        0.878 |        1.310
       1.111 |        0.782 |        1.893
       1.534 |        0.781 |        2.316
       0.059 |        0.781 |        0.840
       0.133 |        0.866 |        0.999
       0.611 |        1.086 |        1.697
       0.803 |        0.976 |        1.779
       0.126 |        1.214 |        1.340
       0.224 |        0.979 |        1.203
       0.115 |        0.975 |        1.091
       0.437 |        0.974 |        1.411
       0.143 |        0.880 |        1.023
       0.140 |        0.939 |        1.080
       0.095 |        0.826 |        0.921
       0.119 |        1.113 |        1.232
       0.126 |        1.283 |        1.409
       1.086 |        1.320 |        2.405
       1.227 |        1.216 |        2.443
       0.120 |        1.244 |        1.364
       0.151 |        1.077 |        1.228
       0.126 |        1.045 |        1.172
       0.200 |        1.281 |        1.481
       0.067 |        1.220 |        1.287
       0.062 |        1.321 |        1.383
       0.462 |        1.216 |        1.678
       1.067 |        1.215 |        2.282
       0.062 |        1.216 |        1.278
       0.060 |        1.217 |        1.277
       0.126 |        0.776 |        0.902
       0.058 |        0.720 |        0.778
       0.056 |        0.717 |        0.773
       0.137 |        1.038 |        1.175
       0.776 |        0.718 |        1.495
       0.892 |        0.714 |        1.607
       1.462 |        0.714 |        2.176
       0.131 |        1.173 |        1.304
       0.127 |        1.066 |        1.194
       0.060 |        0.921 |        0.981
       1.011 |        0.917 |        1.928
       1.724 |        0.916 |        2.640
       0.062 |        1.076 |        1.139
       1.222 |        0.973 |        2.196
       0.283 |        0.973 |        1.256
       1.223 |        0.982 |        2.205
       0.134 |        1.181 |        1.315
       1.202 |        0.980 |        2.182
       0.420 |        0.975 |        1.395
       1.226 |        1.002 |        2.228
       0.126 |        0.894 |        1.020
       0.419 |        0.842 |        1.261
       0.523 |        0.960 |        1.483
       0.076 |        1.180 |        1.255
       1.338 |        0.835 |        2.173
       1.502 |        0.867 |        2.369
       2.031 |        0.830 |        2.861
       0.044 |        0.954 |        0.998
       0.107 |        0.849 |        0.955
       0.240 |        0.914 |        1.155
       1.164 |        0.826 |        1.989
       1.838 |        0.826 |        2.664
       1.967 |        0.825 |        2.792
       2.038 |        0.836 |        2.874
       2.964 |        0.824 |        3.787
       3.645 |        0.824 |        4.469
       3.619 |        0.825 |        4.444
       2.293 |        0.857 |        3.150
       0.964 |        0.752 |        1.716
       1.668 |        0.752 |        2.420
       1.496 |        0.751 |        2.246
       1.321 |        0.751 |        2.072
       0.803 |        0.818 |        1.621
       0.073 |        0.933 |        1.006
       0.104 |        0.773 |        0.877
       0.146 |        0.803 |        0.949
       0.064 |        1.146 |        1.210
       0.065 |        0.964 |        1.029
       0.139 |        0.933 |        1.072
       0.117 |        1.039 |        1.156
       0.065 |        1.180 |        1.245
       0.059 |        1.146 |        1.205
       0.938 |        1.040 |        1.979
       1.262 |        1.042 |        2.304
       0.343 |        1.055 |        1.398
       0.113 |        1.072 |        1.185
       0.377 |        1.050 |        1.427
       0.108 |        0.775 |        0.883
       0.138 |        1.507 |        1.644
       0.132 |        1.714 |        1.846
       0.070 |        1.164 |        1.233
       0.353 |        1.144 |        1.496
       0.187 |        1.133 |        1.321
       0.024 |        1.130 |        1.154
       0.114 |        1.018 |        1.132
       0.121 |        1.167 |        1.289
       0.180 |        1.101 |        1.281
       0.113 |        1.178 |        1.290
       0.061 |        1.066 |        1.126
       0.123 |        1.199 |        1.322
       0.545 |        1.062 |        1.606
       1.086 |        1.058 |        2.144
       1.913 |        1.055 |        2.968
       1.062 |        1.086 |        2.148
       0.110 |        0.861 |        0.970
       0.059 |        0.843 |        0.902
       0.836 |        0.840 |        1.676
       0.111 |        0.859 |        0.970
       0.109 |        0.858 |        0.967
       0.123 |        1.159 |        1.282
       0.950 |        0.941 |        1.891
       1.728 |        0.936 |        2.664
       2.599 |        0.934 |        3.533
       0.844 |        0.942 |        1.786
       0.137 |        1.069 |        1.206
       0.541 |        0.938 |        1.479
       0.088 |        1.012 |        1.100
       1.031 |        1.038 |        2.070
       1.510 |        0.958 |        2.468
       0.124 |        1.117 |        1.241
       0.118 |        0.937 |        1.055
       0.059 |        0.852 |        0.911
       0.111 |        0.849 |        0.961
       0.151 |        1.015 |        1.167
       0.120 |        1.510 |        1.630
       0.137 |        1.193 |        1.330
       0.126 |        1.153 |        1.279
       1.409 |        1.269 |        2.679
       0.061 |        1.147 |        1.208
       0.060 |        1.145 |        1.205
       0.119 |        1.165 |        1.284
       0.723 |        1.275 |        1.999
       2.092 |        0.803 |        2.895
       2.350 |        0.801 |        3.151
       2.646 |        0.802 |        3.449
       3.415 |        0.810 |        4.225
       0.058 |        0.805 |        0.862
       0.423 |        0.844 |        1.267
       1.342 |        0.795 |        2.137
       0.599 |        0.869 |        1.468
       0.145 |        0.966 |        1.111
       0.385 |        1.053 |        1.438
       1.002 |        0.931 |        1.933
       0.113 |        0.949 |        1.062
       0.265 |        1.018 |        1.283
       0.642 |        0.927 |        1.569
       1.604 |        0.926 |        2.530
       0.145 |        1.100 |        1.245
       0.129 |        1.150 |        1.279
       1.306 |        0.839 |        2.145
       2.136 |        0.858 |        2.994
       1.466 |        0.928 |        2.394
       0.118 |        0.860 |        0.978
       0.704 |        0.842 |        1.545
       0.120 |        0.865 |        0.985
       0.060 |        0.846 |        0.906
       0.435 |        0.923 |        1.358
       1.068 |        0.840 |        1.909
       0.252 |        0.838 |        1.090
       0.494 |        0.838 |        1.332
       0.064 |        1.109 |        1.173
       0.064 |        0.932 |        0.996
       0.771 |        0.840 |        1.610
       1.499 |        0.932 |        2.431
       0.098 |        0.738 |        0.836
       0.367 |        0.738 |        1.105
       0.144 |        1.079 |        1.224
       1.064 |        0.741 |        1.805
       1.082 |        0.738 |        1.820
       1.420 |        0.738 |        2.158
       1.000 |        0.817 |        1.816
       0.085 |        0.738 |        0.823
       0.250 |        0.737 |        0.987
       0.167 |        1.129 |        1.296
       1.259 |        0.775 |        2.034
       0.407 |        0.768 |        1.175
       1.206 |        0.767 |        1.973
       0.059 |        0.770 |        0.829
       0.724 |        0.766 |        1.490
       1.597 |        0.766 |        2.363
       0.779 |        0.766 |        1.544
       0.057 |        0.769 |        0.826
       0.116 |        0.816 |        0.932
       0.773 |        0.928 |        1.700
       1.716 |        0.842 |        2.559
       0.127 |        1.008 |        1.135
       0.177 |        1.157 |        1.334
       0.064 |        1.105 |        1.169
       1.209 |        0.943 |        2.152
       1.846 |        0.944 |        2.790
       0.405 |        0.943 |        1.348
       1.154 |        0.941 |        2.095
       0.112 |        0.970 |        1.082
       0.088 |        0.945 |        1.033
       0.124 |        0.951 |        1.076
       1.114 |        0.896 |        2.010
       1.357 |        0.892 |        2.249
       0.120 |        0.918 |        1.038
       0.132 |        1.212 |        1.344
       0.156 |        1.588 |        1.744
       0.145 |        1.573 |        1.719
       0.960 |        1.629 |        2.589
       0.831 |        1.518 |        2.349
       2.098 |        1.291 |        3.388
       1.681 |        0.831 |        2.512
       2.616 |        0.832 |        3.448
       0.779 |        0.831 |        1.610
       0.112 |        0.864 |        0.976
       0.058 |        0.962 |        1.020
       0.059 |        1.023 |        1.082
       0.128 |        1.259 |        1.386
       0.148 |        1.329 |        1.478
       0.137 |        1.302 |        1.439
       1.502 |        1.384 |        2.885
       2.192 |        1.381 |        3.574
       0.144 |        1.217 |        1.361
       0.057 |        1.052 |        1.108
       0.063 |        1.050 |        1.113
       0.122 |        1.078 |        1.200
       0.146 |        1.269 |        1.415
       1.097 |        1.053 |        2.150
       0.114 |        1.109 |        1.223
       0.290 |        1.177 |        1.466
       1.569 |        1.065 |        2.634
       1.898 |        1.063 |        2.961
       2.441 |        1.077 |        3.518
       3.090 |        1.064 |        4.154
       0.956 |        1.061 |        2.016
       0.967 |        1.082 |        2.049
       0.131 |        1.121 |        1.251
       0.128 |        1.093 |        1.220
       0.150 |        0.798 |        0.948
       0.119 |        1.048 |        1.168
       1.011 |        1.285 |        2.296
       1.734 |        1.170 |        2.903
       2.563 |        1.169 |        3.733
       1.786 |        1.183 |        2.969
       2.070 |        1.168 |        3.239
       2.700 |        1.168 |        3.868
       0.096 |        1.037 |        1.133
       0.122 |        0.839 |        0.961
       0.917 |        0.910 |        1.827
       0.362 |        0.946 |        1.308
       1.028 |        1.166 |        2.194
       1.109 |        1.282 |        2.391
       0.130 |        1.370 |        1.500
       1.505 |        1.167 |        2.672
       0.633 |        1.140 |        1.773
       0.763 |        0.913 |        1.675
       1.620 |        0.913 |        2.534
       2.544 |        1.023 |        3.567
       1.260 |        0.914 |        2.174
       0.392 |        0.912 |        1.304
       0.140 |        0.938 |        1.078
       0.058 |        0.839 |        0.897
       0.059 |        0.838 |        0.897
       0.058 |        0.836 |        0.895
       0.028 |        0.834 |        0.862
       0.664 |        0.914 |        1.578
       0.829 |        0.833 |        1.661
       0.126 |        1.017 |        1.143
       0.663 |        0.918 |        1.581
       0.108 |        0.835 |        0.943
       0.535 |        0.834 |        1.368
       1.163 |        0.833 |        1.996
       0.546 |        0.870 |        1.416
       1.311 |        0.802 |        2.113
       1.669 |        0.804 |        2.473
       0.129 |        1.008 |        1.137
       0.647 |        0.790 |        1.438
       0.111 |        0.807 |        0.917
       0.109 |        0.816 |        0.925
       0.420 |        0.791 |        1.210
       0.111 |        0.908 |        1.019
       0.058 |        0.858 |        0.916
       0.128 |        1.045 |        1.173
       0.366 |        0.856 |        1.221
       0.128 |        1.371 |        1.498
       0.065 |        1.209 |        1.274
       1.052 |        1.074 |        2.126
       0.061 |        1.068 |        1.129
       0.146 |        1.334 |        1.479
       0.264 |        1.018 |        1.282
       1.393 |        0.995 |        2.388
       2.208 |        0.995 |        3.203
       2.375 |        0.995 |        3.369
       2.447 |        0.993 |        3.440
       1.488 |        0.993 |        2.481
       1.206 |        1.002 |        2.208
       0.011 |        0.993 |        1.005
       0.061 |        0.738 |        0.799
       0.677 |        0.713 |        1.390
       0.102 |        0.727 |        0.829
       0.151 |        1.188 |        1.339
       0.251 |        1.144 |        1.395
       1.428 |        1.133 |        2.561
       2.233 |        1.129 |        3.362
       3.358 |        1.130 |        4.489
       1.566 |        1.130 |        2.696
       0.775 |        1.128 |        1.904
       0.061 |        0.798 |        0.859
       0.056 |        0.795 |        0.852
       0.122 |        0.890 |        1.012
       0.305 |        0.795 |        1.100
       0.059 |        0.794 |        0.853
       0.123 |        0.896 |        1.019
       0.136 |        1.161 |        1.297
       0.144 |        0.990 |        1.133
       1.051 |        0.987 |        2.039
       0.070 |        0.979 |        1.049
       0.068 |        1.570 |        1.639
       1.766 |        1.504 |        3.270
       3.260 |        1.481 |        4.741
       3.886 |        1.471 |        5.357
       5.036 |        1.337 |        6.373
       6.055 |        0.862 |        6.917
       5.769 |        0.867 |        6.636
       5.785 |        0.828 |        6.613
       2.209 |        0.879 |        3.088
       1.637 |        0.828 |        2.464
       1.412 |        0.825 |        2.237
       0.693 |        0.827 |        1.519
       0.983 |        0.892 |        1.875
       0.086 |        1.131 |        1.217
       1.176 |        0.793 |        1.970
       2.039 |        0.791 |        2.829
       2.376 |        0.789 |        3.165
       0.156 |        0.801 |        0.956
       0.105 |        0.800 |        0.905
       0.518 |        0.785 |        1.303
       0.119 |        0.882 |        1.001
       0.056 |        0.835 |        0.891
       0.625 |        0.856 |        1.481
       0.123 |        0.916 |        1.039
       0.436 |        0.786 |        1.221
       0.114 |        0.849 |        0.964
       0.113 |        1.004 |        1.117
       0.139 |        1.002 |        1.141
       0.346 |        1.090 |        1.436
       0.125 |        1.111 |        1.237
       0.128 |        1.149 |        1.277
       0.091 |        1.420 |        1.511
       0.119 |        1.275 |        1.394
       0.292 |        1.228 |        1.520
       0.142 |        1.348 |        1.490
       0.062 |        0.951 |        1.013
       0.108 |        0.895 |        1.003
       0.139 |        0.903 |        1.042
       0.109 |        0.897 |        1.006
       0.027 |        0.974 |        1.000
       0.077 |        1.267 |        1.344
       0.141 |        0.931 |        1.071
       0.345 |        0.924 |        1.270
       1.130 |        0.948 |        2.078
       0.058 |        1.063 |        1.121
       0.717 |        1.045 |        1.762
       0.127 |        1.293 |        1.421
       1.045 |        1.111 |        2.156
       1.500 |        1.051 |        2.551
       0.127 |        1.097 |        1.224
       0.108 |        0.809 |        0.917
       0.074 |        1.045 |        1.119
       0.106 |        0.807 |        0.914
       0.577 |        0.894 |        1.471
       0.147 |        1.253 |        1.400
       1.022 |        1.137 |        2.159
       2.011 |        1.237 |        3.248
       0.063 |        1.164 |        1.227
       1.139 |        1.221 |        2.360
       0.374 |        1.133 |        1.508
       0.191 |        1.133 |        1.325
       1.332 |        1.212 |        2.545
       1.493 |        0.887 |        2.380
       0.127 |        0.834 |        0.961
       0.059 |        0.738 |        0.797
       0.975 |        0.732 |        1.707
       0.415 |        0.734 |        1.149
       0.138 |        0.814 |        0.953
       0.127 |        1.155 |        1.282
       0.061 |        0.997 |        1.058
       0.063 |        1.205 |        1.268
       1.026 |        1.058 |        2.085
       0.147 |        1.121 |        1.269
       0.257 |        0.992 |        1.249
       0.408 |        0.988 |        1.396
       0.130 |        1.259 |        1.390
       0.113 |        1.010 |        1.123
       0.112 |        0.989 |        1.101
       1.003 |        1.095 |        2.098
       0.059 |        0.881 |        0.941
       0.057 |        0.878 |        0.935
       0.057 |        1.000 |        1.057
       0.893 |        0.880 |        1.773
       0.060 |        0.881 |        0.941
       0.767 |        0.879 |        1.646
       0.058 |        0.894 |        0.953
       0.058 |        0.884 |        0.942
       0.057 |        0.915 |        0.972
       0.107 |        0.898 |        1.005
       0.180 |        0.799 |        0.979
       0.666 |        0.796 |        1.462
       0.075 |        0.818 |        0.893
       0.029 |        0.866 |        0.895
       0.090 |        0.796 |        0.887
       0.127 |        0.943 |        1.070
       0.060 |        0.981 |        1.041
       0.824 |        1.256 |        2.080
       0.129 |        1.468 |        1.597
       0.119 |        1.454 |        1.573
       0.134 |        1.411 |        1.545
       0.820 |        1.390 |        2.210
       0.060 |        0.913 |        0.973
       0.065 |        0.913 |        0.978
       0.108 |        0.912 |        1.020
       0.065 |        1.297 |        1.362
       0.060 |        1.001 |        1.061
       0.884 |        0.994 |        1.877
       0.679 |        1.030 |        1.709
       0.128 |        1.053 |        1.181
       0.113 |        1.110 |        1.223
       0.109 |        0.874 |        0.983
       0.128 |        0.951 |        1.080
       0.700 |        0.888 |        1.587
       0.556 |        0.861 |        1.418
       1.282 |        0.911 |        2.192
       1.029 |        0.914 |        1.944
       0.065 |        0.971 |        1.036
       0.357 |        0.952 |        1.309
       0.112 |        0.971 |        1.084
       0.061 |        0.967 |        1.028
       0.997 |        1.046 |        2.043
       0.149 |        1.319 |        1.468
       0.079 |        1.456 |        1.534
       0.069 |        1.323 |        1.392
       0.068 |        1.225 |        1.292
       0.059 |        0.902 |        0.962
       0.058 |        0.902 |        0.960
       0.487 |        0.916 |        1.403
       0.262 |        0.897 |        1.159
       0.110 |        0.958 |        1.068
       0.097 |        0.971 |        1.069
       0.988 |        1.063 |        2.051
       1.845 |        1.004 |        2.849
       1.100 |        0.996 |        2.096
       2.214 |        0.994 |        3.208
       1.208 |        1.087 |        2.295
       1.043 |        0.995 |        2.038
       2.049 |        0.993 |        3.042
       2.468 |        1.036 |        3.504
       2.055 |        0.993 |        3.047
       0.140 |        0.728 |        0.868
       0.118 |        0.844 |        0.962
       0.426 |        0.704 |        1.131
       0.059 |        0.718 |        0.777
       0.056 |        0.705 |        0.762
       0.141 |        0.725 |        0.866
       0.116 |        1.059 |        1.175
       0.063 |        1.123 |        1.186
       0.130 |        1.210 |        1.340
       0.532 |        1.158 |        1.691
       0.151 |        1.235 |        1.386
       0.060 |        0.989 |        1.048
       0.066 |        1.108 |        1.173
       0.144 |        1.216 |        1.361
       0.188 |        1.056 |        1.244
       0.064 |        1.082 |        1.146
       0.061 |        1.054 |        1.115
       0.516 |        1.072 |        1.588
       1.068 |        0.982 |        2.050
       0.577 |        0.925 |        1.501
       0.111 |        0.955 |        1.066
       0.515 |        0.934 |        1.449
       0.146 |        1.181 |        1.326
       0.350 |        1.105 |        1.455
       1.181 |        0.990 |        2.171
       0.918 |        0.986 |        1.904
       1.751 |        0.999 |        2.750
       0.134 |        1.227 |        1.361
       0.075 |        1.054 |        1.129
       0.430 |        0.840 |        1.270
       0.295 |        0.836 |        1.131
       0.108 |        0.934 |        1.042
       0.129 |        1.015 |        1.145
       0.118 |        1.154 |        1.272
       1.053 |        1.058 |        2.111
       0.864 |        1.053 |        1.918
       2.015 |        1.159 |        3.174
       3.104 |        1.061 |        4.165
       1.834 |        1.053 |        2.887
       1.356 |        1.054 |        2.410
       0.425 |        1.066 |        1.491
       0.144 |        1.109 |        1.253
       1.365 |        0.759 |        2.124
       1.175 |        0.754 |        1.929
       1.635 |        0.755 |        2.389
       0.108 |        0.899 |        1.007
       0.060 |        0.763 |        0.823
       0.074 |        0.992 |        1.066
       0.145 |        1.145 |        1.291
       0.058 |        0.957 |        1.015
       0.123 |        1.138 |        1.262
       0.147 |        1.096 |        1.243
       0.162 |        1.290 |        1.452
       0.873 |        1.049 |        1.922
       1.160 |        1.045 |        2.205
       0.061 |        1.133 |        1.195
       0.371 |        1.044 |        1.415
       1.136 |        1.109 |        2.245
       0.113 |        1.095 |        1.208
       0.215 |        1.117 |        1.332
       1.139 |        1.168 |        2.308
       2.077 |        0.839 |        2.915
       0.140 |        0.781 |        0.920
       0.028 |        0.837 |        0.865
       0.057 |        0.766 |        0.823
       0.124 |        1.007 |        1.131
       0.406 |        0.859 |        1.265
       0.058 |        0.772 |        0.831
       0.770 |        0.768 |        1.538
       1.189 |        0.768 |        1.957
       0.073 |        1.027 |        1.100
       0.109 |        0.825 |        0.935
       0.109 |        0.824 |        0.933
       0.731 |        0.806 |        1.537
       1.277 |        0.804 |        2.080
       0.146 |        1.098 |        1.244
       0.113 |        1.018 |        1.131
       1.015 |        0.996 |        2.011
       2.034 |        1.117 |        3.151
       1.751 |        1.001 |        2.752
       1.915 |        0.999 |        2.914
       1.030 |        1.128 |        2.158
       0.714 |        0.894 |        1.609
       0.936 |        0.893 |        1.829
       0.105 |        0.894 |        0.999
       1.041 |        0.905 |        1.946
       1.884 |        0.903 |        2.787
       0.437 |        0.885 |        1.322
       0.157 |        1.053 |        1.210
       0.149 |        0.912 |        1.061
       1.051 |        0.892 |        1.943
       1.056 |        0.975 |        2.031
       0.642 |        0.888 |        1.530
       0.138 |        1.017 |        1.155
       0.152 |        0.970 |        1.123
       0.071 |        0.942 |        1.013
       0.110 |        1.057 |        1.167
       0.163 |        0.938 |        1.101
       1.207 |        0.935 |        2.142
       0.331 |        0.934 |        1.266
       0.058 |        0.845 |        0.904
       0.739 |        0.843 |        1.582
       0.108 |        0.947 |        1.055
       0.141 |        0.864 |        1.006
       0.120 |        1.088 |        1.208
       0.677 |        1.144 |        1.822
       1.243 |        1.238 |        2.481
       0.081 |        1.141 |        1.222
       0.117 |        1.165 |        1.282
       0.115 |        1.165 |        1.280
       0.128 |        1.167 |        1.295
       0.073 |        0.829 |        0.902
       0.790 |        0.804 |        1.594
       0.057 |        0.875 |        0.932
       1.059 |        0.802 |        1.861
       1.630 |        0.803 |        2.433
       1.604 |        0.803 |        2.407
       0.170 |        0.813 |        0.983
       0.130 |        0.850 |        0.980
       0.705 |        0.924 |        1.628
       1.406 |        0.844 |        2.250
       1.097 |        0.842 |        1.939
       1.890 |        0.842 |        2.732
       2.263 |        0.851 |        3.114
       2.848 |        0.842 |        3.690
       0.688 |        0.842 |        1.530
       0.142 |        0.921 |        1.063
